month,level,score
1,0.9,0.11757995768627047
1,0.91,0.1182007304994687
1,0.92,0.1187405476496678
1,0.93,0.11947671675972411
1,0.94,0.12075573212240526
1,0.95,0.12160049562550354
1,0.96,0.12223427869133657
1,0.97,0.12308129801870149
1,0.98,0.1244075517079592
1,0.99,0.12547212811554648
1,1.0,0.1296112249434962
2,0.0,-0.05872549521654957
2,0.01,0.0061865574869515005
2,0.02,0.015029008974659275
2,0.03,0.022341715972081108
2,0.04,0.0267421916596147
2,0.05,0.03211005265884816
2,0.06,0.03636395679421554
2,0.07,0.04083598900685567
2,0.08,0.04366312331350001
2,0.09,0.04605326660716281
2,0.1,0.04862874472770216
2,0.11,0.05071499430908121
2,0.12,0.05355822325005467
2,0.13,0.055758331067099036
2,0.14,0.05780718890780975
2,0.15,0.059695901208967554
2,0.16,0.06152939588556684
2,0.17,0.06300246756772294
2,0.18,0.06515177663884379
2,0.19,0.06736216288540234
2,0.2,0.06963455934154977
2,0.21,0.0711166119551439
2,0.22,0.07243131064250025
2,0.23,0.07383866341891596
2,0.24,0.0752074404474432
2,0.25,0.07716148859871204
2,0.26,0.0784055875458892
2,0.27,0.07992836987104351
2,0.28,0.08131043123303913
2,0.29,0.08240021234553627
2,0.3,0.08370293903426237
2,0.31,0.0846930746222734
2,0.32,0.08554649450380239
2,0.33,0.08703595245017476
2,0.34,0.08771592774551132
2,0.35,0.08865851301917911
2,0.36,0.0897498582215803
2,0.37,0.09053761510780839
2,0.38,0.09175092085745322
2,0.39,0.09270134543444034
2,0.4,0.09341525741891728
2,0.41,0.09401969444757455
2,0.42,0.09471896060841493
2,0.43,0.09551750783561999
2,0.44,0.09636324277236427
2,0.45,0.09691650850648811
2,0.46,0.09769327183754092
2,0.47,0.09843515965622637
2,0.48,0.0988416803746956
2,0.49,0.09986327913821766
2,0.5,0.10044396429484467
2,0.51,0.10098132071299706
2,0.52,0.10140882755361785
2,0.53,0.10207812145049887
2,0.54,0.10272899878035838
2,0.55,0.10315619093810739
2,0.56,0.10370530617010879
2,0.57,0.10424125388067398
2,0.58,0.10462872573075574
2,0.59,0.10551509938575843
2,0.6,0.1061454815594001
2,0.61,0.10669164900996124
2,0.62,0.10716746517577823
2,0.63,0.10794277089773265
2,0.64,0.10840464406642424
2,0.65,0.1091304994414329
2,0.66,0.10952655131401444
2,0.67,0.10987015190822208
2,0.68,0.11060883288100405
2,0.69,0.11127720479182675
2,0.7,0.11182571698852778
2,0.71,0.11242419244196254
2,0.72,0.11291831918063651
2,0.73,0.1133335275017725
2,0.74,0.11388672869566614
2,0.75,0.1143569672926794
2,0.76,0.11473587709577693
2,0.77,0.11530414550378662
2,0.78,0.11593543565456883
2,0.79,0.1162989785565039
2,0.8,0.11686733025547344
2,0.81,0.11747094045049473
2,0.82,0.11798921748734059
2,0.83,0.1184982448258713
2,0.84,0.11896427275476393
2,0.85,0.11948857036404896
2,0.86,0.11999742727371215
2,0.87,0.12063165756376479
2,0.88,0.12095286636646845
2,0.89,0.12138791140750864
2,0.9,0.12196392004069181
2,0.91,0.12280636833718914
2,0.92,0.12332678439375432
2,0.93,0.12375018476393339
2,0.94,0.12432333588550175
2,0.95,0.12509843723396283
2,0.96,0.1258068720680029
2,0.97,0.12661977073390196
2,0.98,0.12758098530281475
2,0.99,0.1291818470499135
2,1.0,0.1337620611405937
3,0.0,-0.11478414677253512
3,0.01,-0.04134295344314384
3,0.02,-0.010207370799300102
3,0.03,0.013883522047821745
3,0.04,0.02415255966093881
3,0.05,0.03267980559520711
3,0.06,0.03754967687581254
3,0.07,0.040578955987748785
3,0.08,0.044195096993129734
3,0.09,0.047732055556494964
3,0.1,0.04978899200973982
3,0.11,0.05371222070274955
3,0.12,0.056047835447639215
3,0.13,0.05844198170511042
3,0.14,0.06149929971479453
3,0.15,0.06392475372427227
3,0.16,0.06603387197389884
3,0.17,0.06846558558516828
3,0.18,0.07107633237716583
3,0.19,0.07383820276245272
3,0.2,0.07598303327962357
3,0.21,0.07834991992337909
3,0.22,0.08076310856146766
3,0.23,0.08217616591149339
3,0.24,0.08482551918512721
3,0.25,0.08629741272001984
3,0.26,0.0882979168824035
3,0.27,0.08939621714887612
3,0.28,0.09062978465330404
3,0.29,0.09167463557761124
3,0.3,0.09298605894139056
3,0.31,0.0938829640350751
3,0.32,0.09476581428990327
3,0.33,0.09577419781319327
3,0.34,0.09693220322464095
3,0.35,0.09777260482695237
3,0.36,0.09848352049131164
3,0.37,0.09959982203691047
3,0.38,0.10030060014500089
3,0.39,0.10112692783107546
3,0.4,0.10203615519304847
3,0.41,0.10294171898850993
3,0.42,0.10389547968167497
3,0.43,0.10442290002032815
3,0.44,0.10471878543412035
3,0.45,0.10551628970755918
3,0.46,0.10606422014156146
3,0.47,0.10669603531537215
3,0.48,0.10707086045537187
3,0.49,0.10788722601937821
3,0.5,0.10841247720599467
3,0.51,0.10880781064321746
3,0.52,0.10951583348936952
3,0.53,0.11004238818416141
3,0.54,0.11064842889888607
3,0.55,0.111144206924431
3,0.56,0.1114190000741532
3,0.57,0.11208480980183697
3,0.58,0.11249443040099164
3,0.59,0.1128172531065726
3,0.6,0.11333908055323003
3,0.61,0.11371222259351388
3,0.62,0.11413566538057844
3,0.63,0.11457027905466133
3,0.64,0.11506467631276569
3,0.65,0.1157379611874988
3,0.66,0.11606510462388822
3,0.67,0.11652604409004827
3,0.68,0.11700968857049351
3,0.69,0.11741203361565684
3,0.7,0.11774212949679772
3,0.71,0.11823362539791511
3,0.72,0.11881682294918029
3,0.73,0.11932750854612863
3,0.74,0.11975801214357235
3,0.75,0.12012772105053421
3,0.76,0.12068979802382401
3,0.77,0.12118789857593366
3,0.78,0.12181123322505609
3,0.79,0.12237504589943439
3,0.8,0.12282997935389275
3,0.81,0.12318747533254494
3,0.82,0.12389461354072949
3,0.83,0.1242434916174577
3,0.84,0.12467020975803224
3,0.85,0.1251790806699883
3,0.86,0.12565919223714794
3,0.87,0.12613464790151907
3,0.88,0.12651885914742028
3,0.89,0.12699161115380864
3,0.9,0.12758380762922455
3,0.91,0.1282745628922569
3,0.92,0.12880450258893505
3,0.93,0.12900972610481504
3,0.94,0.12945840932751346
3,0.95,0.12992766654045523
3,0.96,0.13078851728894023
3,0.97,0.13134541131825148
3,0.98,0.1320561793027048
3,0.99,0.1328098938037682
3,1.0,0.13495106033857313
4,0.0,-0.13726867578957336
4,0.01,-0.09269401923662654
4,0.02,-0.07849635666289417
4,0.03,-0.0602780913911187
4,0.04,-0.04825586340730233
4,0.05,-0.03372005145296534
4,0.06,-0.02253713905271902
4,0.07,-0.013141545332687748
4,0.08,-0.005797943479039729
4,0.09,0.003571067868327369
4,0.1,0.008493511152659262
4,0.11,0.015705805726832864
4,0.12,0.021944257315539197
4,0.13,0.02896737511924391
4,0.14,0.03226927173954773
4,0.15,0.03491410215294672
4,0.16,0.038626925586316516
4,0.17,0.04163356267025411
4,0.18,0.04384991951635308
4,0.19,0.04635769919178754
4,0.2,0.04884966633899151
4,0.21,0.05119874778739797
4,0.22,0.05328490697072707
4,0.23,0.05601440252027521
4,0.24,0.057513052539133615
4,0.25,0.05891149787343859
4,0.26,0.060014693410147056
4,0.27,0.060991721124089904
4,0.28,0.06239376559426372
4,0.29,0.06383021596094113
4,0.3,0.06519964970731176
4,0.31,0.06618716127145675
4,0.32,0.06793153884848452
4,0.33,0.06905056501354044
4,0.34,0.07016376172873488
4,0.35,0.0711836580712181
4,0.36,0.07230271066554639
4,0.37,0.07327512933436128
4,0.38,0.07412744703221387
4,0.39,0.07482267057208426
4,0.4,0.07545298843543334
4,0.41,0.07623820150912851
4,0.42,0.07715375662884169
4,0.43,0.07791966133802386
4,0.44,0.07882103140578106
4,0.45,0.07966984010931899
4,0.46,0.08056149082698869
4,0.47,0.08147540580735176
4,0.48,0.0825866493474125
4,0.49,0.08357195096519808
4,0.5,0.08427383661434987
4,0.51,0.08486617504028232
4,0.52,0.08562407063826788
4,0.53,0.0865241906271751
4,0.54,0.08732684490055825
4,0.55,0.0882785233538038
4,0.56,0.08923415140759719
4,0.57,0.09003664298980274
4,0.58,0.09067735775822384
4,0.59,0.09139245799190274
4,0.6,0.09196668642620112
4,0.61,0.09255687445921586
4,0.62,0.09349733058305865
4,0.63,0.09430449303452432
4,0.64,0.09488998210545614
4,0.65,0.09577626262650932
4,0.66,0.09649850623923642
4,0.67,0.09704416468404072
4,0.68,0.09767775346514665
4,0.69,0.09838125428018074
4,0.7,0.09898026819405081
4,0.71,0.0994318356958691
4,0.72,0.10025990338291167
4,0.73,0.10087112925368949
4,0.74,0.10177737456976886
4,0.75,0.10238036550034744
4,0.76,0.10298184791685487
4,0.77,0.10368074207962803
4,0.78,0.1042538606984458
4,0.79,0.10533399780463433
4,0.8,0.10625616237457305
4,0.81,0.10705372051999724
4,0.82,0.10786858676152522
4,0.83,0.10846629211441362
4,0.84,0.10922485431640448
4,0.85,0.11011514874685155
4,0.86,0.1111021585225878
4,0.87,0.11208976288954745
4,0.88,0.1128914255345955
4,0.89,0.11353303971874143
4,0.9,0.11472145771593059
4,0.91,0.11563802790432179
4,0.92,0.11649573153872782
4,0.93,0.11757269289485739
4,0.94,0.11842611428830742
4,0.95,0.11965188476513001
4,0.96,0.1215097567935229
4,0.97,0.12271685818686646
4,0.98,0.12435471612664384
4,0.99,0.1263109300579483
4,1.0,0.13224465526650347
5,0.0,-0.15997392860379567
5,0.01,-0.10579285483503098
5,0.02,-0.0883200203611568
5,0.03,-0.07315778146043714
5,0.04,-0.05702232991856188
5,0.05,-0.0496554271438812
5,0.06,-0.040217579198393576
5,0.07,-0.029415895637453227
5,0.08,-0.023922026028168848
5,0.09,-0.01973919466027411
5,0.1,-0.01372566370465362
5,0.11,-0.007401745212884617
5,0.12,-0.0026162745177979872
5,0.13,0.0014264228502014916
5,0.14,0.006323026273423294
5,0.15,0.00885303987573478
5,0.16,0.010905293230627668
5,0.17,0.013638493570110377
5,0.18,0.016463057917685674
5,0.19,0.018697288106738142
5,0.2,0.020686296043643738
5,0.21,0.024673186768813294
5,0.22,0.027292646782750066
5,0.23,0.029572324051124383
5,0.24,0.03149599274736763
5,0.25,0.032558519270284525
5,0.26,0.03461428681060065
5,0.27,0.03601004189092298
5,0.28,0.03736155541503874
5,0.29,0.038504600074252486
5,0.3,0.04009915020139443
5,0.31,0.04213916278915727
5,0.32,0.04318436719678852
5,0.33,0.04412718478932767
5,0.34,0.04577298629835255
5,0.35,0.04707717491669998
5,0.36,0.04804953623034063
5,0.37,0.049217686986037706
5,0.38,0.05076006863146816
5,0.39,0.05189657016301923
5,0.4,0.05297761992611453
5,0.41,0.054238974029605765
5,0.42,0.05506595052279235
5,0.43,0.05616774994358329
5,0.44,0.05758387649034603
5,0.45,0.0585594319439999
5,0.46,0.05945842355139489
5,0.47,0.060330276996688435
5,0.48,0.061606214282039745
5,0.49,0.062379476073251804
5,0.5,0.06331638750438029
5,0.51,0.06385340770667483
5,0.52,0.06488369703805652
5,0.53,0.06535240673249516
5,0.54,0.06666744899196911
5,0.55,0.06773228123375577
5,0.56,0.06861199209035668
5,0.57,0.06940497725265102
5,0.58,0.07095138127054347
5,0.59,0.07151625647747517
5,0.6,0.07272754145046283
5,0.61,0.07387236823769713
5,0.62,0.07444041076984521
5,0.63,0.0751649939485161
5,0.64,0.0755520809746761
5,0.65,0.07643774582688914
5,0.66,0.0778865391185619
5,0.67,0.07866089851786948
5,0.68,0.0795364098041277
5,0.69,0.08032216762773335
5,0.7,0.08079830650208968
5,0.71,0.0818308995393179
5,0.72,0.08241027342796607
5,0.73,0.08363243049181864
5,0.74,0.08445041807097434
5,0.75,0.08544671995028658
5,0.76,0.08632551528590768
5,0.77,0.08703166394817595
5,0.78,0.08784368614355277
5,0.79,0.0886419394277131
5,0.8,0.08942558885649529
5,0.81,0.09015185873651174
5,0.82,0.09112220255558351
5,0.83,0.0922028847966174
5,0.84,0.09355458305731891
5,0.85,0.09476017159444529
5,0.86,0.09571320375235084
5,0.87,0.09753085223758802
5,0.88,0.09906979357530654
5,0.89,0.10033818228515382
5,0.9,0.10098060068511208
5,0.91,0.1028585592433674
5,0.92,0.10341234806634696
5,0.93,0.10452190263035598
5,0.94,0.10573111136831345
5,0.95,0.10727186921565371
5,0.96,0.10952166421724606
5,0.97,0.11091792184225296
5,0.98,0.11407112153555667
5,0.99,0.11792892244379621
5,1.0,0.12439741978156149
6,0.0,-0.16207064339009847
6,0.01,-0.1380794896490364
6,0.02,-0.11792694059306078
6,0.03,-0.11223876033621809
6,0.04,-0.10401345248944592
6,0.05,-0.09655780874845751
6,0.06,-0.0907750810840845
6,0.07,-0.08116253523226084
6,0.08,-0.06943429033450385
6,0.09,-0.06385603132008554
6,0.1,-0.05711005861217846
6,0.11,-0.053083981315443486
6,0.12,-0.04905121235948953
6,0.13,-0.04693799826638588
6,0.14,-0.04157612079958163
6,0.15,-0.03964815839755848
6,0.16,-0.03643966279438861
6,0.17,-0.03263992151546736
6,0.18,-0.02965242901626516
6,0.19,-0.026348061698461937
6,0.2,-0.02395048716420724
6,0.21,-0.020770745198228958
6,0.22,-0.019473392124722252
6,0.23,-0.01847662397035848
6,0.24,-0.017731631114579115
6,0.25,-0.01622862698228361
6,0.26,-0.013618485370607442
6,0.27,-0.011849214927156173
6,0.28,-0.009381360064061723
6,0.29,-0.0076840732934168035
6,0.3,-0.006268301284143962
6,0.31,-0.005014634426265146
6,0.32,-0.00313450786301753
6,0.33,-0.0027733191939641223
6,0.34,-0.0015179661908022565
6,0.35,0.000342782307691485
6,0.36,0.0014277092522382694
6,0.37,0.002327156629756915
6,0.38,0.003596810164864143
6,0.39,0.004630123464778287
6,0.4,0.006470469987221748
6,0.41,0.00787102804933251
6,0.42,0.009129309256411696
6,0.43,0.010072688766062094
6,0.44,0.01063392154261813
6,0.45,0.011593944321487776
6,0.46,0.012853759115650742
6,0.47,0.014258210387373339
6,0.48,0.015636423093876913
6,0.49,0.016776516973920595
6,0.5,0.017134044724718855
6,0.51,0.018230394382054965
6,0.52,0.018780040656167663
6,0.53,0.020022542645961882
6,0.54,0.021012639952373045
6,0.55,0.021525677784428498
6,0.56,0.02212045245419053
6,0.57,0.0229165923423039
6,0.58,0.023852842815768466
6,0.59,0.024923116682058127
6,0.6,0.025876207996687883
6,0.61,0.02688751947273943
6,0.62,0.027767158901337855
6,0.63,0.02922249840734909
6,0.64,0.030306458344444842
6,0.65,0.03127366742720384
6,0.66,0.03232254806069998
6,0.67,0.03402928356902393
6,0.68,0.03465185118151839
6,0.69,0.0352803085354954
6,0.7,0.0365562579141563
6,0.71,0.037641599192114114
6,0.72,0.03848261768870413
6,0.73,0.03955551546196956
6,0.74,0.04061742833421533
6,0.75,0.04142765402889481
6,0.76,0.04200398977236842
6,0.77,0.042694580599242096
6,0.78,0.04355787581549091
6,0.79,0.04488399109187545
6,0.8,0.04641399122010495
6,0.81,0.046988688093348815
6,0.82,0.04791610691922173
6,0.83,0.04878720662992726
6,0.84,0.0497730975972342
6,0.85,0.050352402393141045
6,0.86,0.0515805424049645
6,0.87,0.05365514422558801
6,0.88,0.054795627258955724
6,0.89,0.05623171269547142
6,0.9,0.05782441248950146
6,0.91,0.05875152835697916
6,0.92,0.0596240628576149
6,0.93,0.06049698309998937
6,0.94,0.06274619339947868
6,0.95,0.06456897819295856
6,0.96,0.06788936012846587
6,0.97,0.07005831307094137
6,0.98,0.07272942368284223
6,0.99,0.07478479181506682
6,1.0,0.082609924598057
7,0.0,-0.09912045501880107
7,0.01,-0.06513357771035935
7,0.02,-0.041582423168205825
7,0.03,-0.030443230831212347
7,0.04,-0.022432008444168622
7,0.05,-0.014849615051093279
7,0.06,-0.011651398559484594
7,0.07,-0.0077392928185992145
7,0.08,-0.004612093440244154
7,0.09,-0.0007397257186300899
7,0.1,0.0007592212570824743
7,0.11,0.0049810835869701295
7,0.12,0.007673166331829835
7,0.13,0.00985358038959977
7,0.14,0.014089824435643723
7,0.15,0.01574328130353577
7,0.16,0.01671510670503674
7,0.17,0.018340605594511467
7,0.18,0.01905683387104046
7,0.19,0.02027285949111601
7,0.2,0.021837729056052545
7,0.21,0.022990271055238876
7,0.22,0.02479155617046482
7,0.23,0.025429406943913872
7,0.24,0.026438337784657335
7,0.25,0.02724632158516524
7,0.26,0.028238363505211823
7,0.27,0.030201864431234765
7,0.28,0.031722787139793235
7,0.29,0.032669634983593494
7,0.3,0.034220555559149594
7,0.31,0.03570624982023859
7,0.32,0.0373153864824576
7,0.33,0.03813994367756134
7,0.34,0.03963758345437572
7,0.35,0.040367975659414995
7,0.36,0.041142242276254515
7,0.37,0.041760186930644476
7,0.38,0.0422048314873352
7,0.39,0.043391423649533876
7,0.4,0.0437808119926316
7,0.41,0.044198917068143585
7,0.42,0.04484353262514688
7,0.43,0.04535967571580645
7,0.44,0.0456463322118218
7,0.45,0.04662967411491549
7,0.46,0.047310302386494744
7,0.47,0.04777358987577757
7,0.48,0.048609104520086995
7,0.49,0.049325631697424835
7,0.5,0.050083142221778204
7,0.51,0.051011400237641086
7,0.52,0.05169597418633104
7,0.53,0.05248706651671486
7,0.54,0.05350518248833071
7,0.55,0.0542468059643717
7,0.56,0.05493230433803217
7,0.57,0.055784590597202914
7,0.58,0.056520268447707286
7,0.59,0.057005709419590204
7,0.6,0.05753865468317309
7,0.61,0.05803641876564014
7,0.62,0.05876701655050775
7,0.63,0.05935480676954503
7,0.64,0.06014819046506808
7,0.65,0.06054811957737554
7,0.66,0.061209129018307065
7,0.67,0.06159197495019203
7,0.68,0.06328771192885296
7,0.69,0.06420959813590485
7,0.7,0.06491580409030864
7,0.71,0.06545655140573575
7,0.72,0.06627350610939177
7,0.73,0.06679256536994092
7,0.74,0.06755680824245024
7,0.75,0.0681753653483218
7,0.76,0.06880487978360084
7,0.77,0.06913428132070298
7,0.78,0.07003280440175152
7,0.79,0.07085032384829479
7,0.8,0.07135165158656814
7,0.81,0.07188967001398786
7,0.82,0.07280274952120372
7,0.83,0.07382358181145798
7,0.84,0.07445040287007108
7,0.85,0.07514050226648293
7,0.86,0.07597252261224313
7,0.87,0.0764387378521147
7,0.88,0.07690127131876948
7,0.89,0.07762533191587075
7,0.9,0.07854624742058645
7,0.91,0.07972713777635977
7,0.92,0.08112097567078681
7,0.93,0.08209114876447464
7,0.94,0.08326312514005259
7,0.95,0.08465333413341887
7,0.96,0.08596454502167826
7,0.97,0.08803424608219765
7,0.98,0.0896855341357213
7,0.99,0.09201870254766337
7,1.0,0.10284046867079549
8,0.0,-0.057354409703292086
8,0.01,-0.009413268484163129
8,0.02,0.018994374222274273
8,0.03,0.025334292393360977
8,0.04,0.029515503674174336
8,0.05,0.03484597909907005
8,0.06,0.0380560633974252
8,0.07,0.04084855743424179
8,0.08,0.04533129735164378
8,0.09,0.046741763458474084
8,0.1,0.047974296532122485
8,0.11,0.05038278885377343
8,0.12,0.05249758430343625
8,0.13,0.05449226414741864
8,0.14,0.054859258712890296
8,0.15,0.055906995747708146
8,0.16,0.05690008575803666
8,0.17,0.05792908158688853
8,0.18,0.05877703988084401
8,0.19,0.059865454545861396
8,0.2,0.06160269330177709
8,0.21,0.06257285860927879
8,0.22,0.06327977904417194
8,0.23,0.06449739006850441
8,0.24,0.06510642607808821
8,0.25,0.06553565684341393
8,0.26,0.06608176091048215
8,0.27,0.06685061495933824
8,0.28,0.06787906880591388
8,0.29,0.06849258953901402
8,0.3,0.06909096033509257
8,0.31,0.0702487676317703
8,0.32,0.0709030523161892
8,0.33,0.07140759859166058
8,0.34,0.07189414706486999
8,0.35,0.07256501389086868
8,0.36,0.07364560818861722
8,0.37,0.07408149437257801
8,0.38,0.07471461242432798
8,0.39,0.07511933605237045
8,0.4,0.07621444204507621
8,0.41,0.07703428617971017
8,0.42,0.07794983951690186
8,0.43,0.07837409132514236
8,0.44,0.0791013105203567
8,0.45,0.07989102288835721
8,0.46,0.08065332079682237
8,0.47,0.08093419518028425
8,0.48,0.08139059376081703
8,0.49,0.08161166090897888
8,0.5,0.08227909511206172
8,0.51,0.08267951844822466
8,0.52,0.08310227661919742
8,0.53,0.08384692025484215
8,0.54,0.08430930133383752
8,0.55,0.08456018096611555
8,0.56,0.08505227209990095
8,0.57,0.0855920357234409
8,0.58,0.08615810441914722
8,0.59,0.08694348894976042
8,0.6,0.08726806853101877
8,0.61,0.08788098990619568
8,0.62,0.08834025524559734
8,0.63,0.08887013882066955
8,0.64,0.08926551022830348
8,0.65,0.08966811925096412
8,0.66,0.09009590904223198
8,0.67,0.09028744502782585
8,0.68,0.09090679081787795
8,0.69,0.09139880287150229
8,0.7,0.09184148399559318
8,0.71,0.09209862741376978
8,0.72,0.09260693485833119
8,0.73,0.09301949166064202
8,0.74,0.09371905145187785
8,0.75,0.09436029860556401
8,0.76,0.09536313056179326
8,0.77,0.09621518635096472
8,0.78,0.09757422919075329
8,0.79,0.0978967722085178
8,0.8,0.09867616790042973
8,0.81,0.09922505935555337
8,0.82,0.10020065422385294
8,0.83,0.10042035476469102
8,0.84,0.10098291584496118
8,0.85,0.10129427235597818
8,0.86,0.10189625413411815
8,0.87,0.10283067244486689
8,0.88,0.10323755613722782
8,0.89,0.10393003099009812
8,0.9,0.1053631642383075
8,0.91,0.10629234209113318
8,0.92,0.10675825945476702
8,0.93,0.10823037333965613
8,0.94,0.10896401759639743
8,0.95,0.10976461829257046
8,0.96,0.1103923281250312
8,0.97,0.11175571993452761
8,0.98,0.11373879054697099
8,0.99,0.11781299794089566
8,1.0,0.12485485978635891
9,0.0,0.005373839562111349
9,0.01,0.02426262311213577
9,0.02,0.03211742273300591
9,0.03,0.03617815598474441
9,0.04,0.04169386449772469
9,0.05,0.04538018700573929
9,0.06,0.048865448933415136
9,0.07,0.05109368713002136
9,0.08,0.055631451014287465
9,0.09,0.05861137966137758
9,0.1,0.05997705861053404
9,0.11,0.061653049413274603
9,0.12,0.0651919727011937
9,0.13,0.0671063108426329
9,0.14,0.06889568597361066
9,0.15,0.06991883724497398
9,0.16,0.07163071740823666
9,0.17,0.07400366878688633
9,0.18,0.07515507935120636
9,0.19,0.07633881313133624
9,0.2,0.07690660513840643
9,0.21,0.07771358650806967
9,0.22,0.07865814563540728
9,0.23,0.07901948413167671
9,0.24,0.08022236238937253
9,0.25,0.0814835480261295
9,0.26,0.08193403902961398
9,0.27,0.08253451631186613
9,0.28,0.08379746260454923
9,0.29,0.08462738608803033
9,0.3,0.0855036695371792
9,0.31,0.08654856950475982
9,0.32,0.08684002348037836
9,0.33,0.08776337073557543
9,0.34,0.08839719072468837
9,0.35,0.08912997363007442
9,0.36,0.08975469053060618
9,0.37,0.09011814624746199
9,0.38,0.09079235671199433
9,0.39,0.09160941327304135
9,0.4,0.09188180723113197
9,0.41,0.09233103134781621
9,0.42,0.09293101341102186
9,0.43,0.09345107369982526
9,0.44,0.09421825552024346
9,0.45,0.0950899251221453
9,0.46,0.09596948457194923
9,0.47,0.09677384058466912
9,0.48,0.09729331923656766
9,0.49,0.09800972823437172
9,0.5,0.09870794388104831
9,0.51,0.09919732048245104
9,0.52,0.09953569667329079
9,0.53,0.1002780738405916
9,0.54,0.10064960288834016
9,0.55,0.1010300105015657
9,0.56,0.10152456984484018
9,0.57,0.10185325326518307
9,0.58,0.10229004458465607
9,0.59,0.10293559660945613
9,0.6,0.10325643643602479
9,0.61,0.10362931058209389
9,0.62,0.10403277803643057
9,0.63,0.10472275932225428
9,0.64,0.10503803280480419
9,0.65,0.1054253447192878
9,0.66,0.10590431807700225
9,0.67,0.10637449951091074
9,0.68,0.10677614045748404
9,0.69,0.10740091481347344
9,0.7,0.1077397363375001
9,0.71,0.10798157926504064
9,0.72,0.10857637321089812
9,0.73,0.1093376936767005
9,0.74,0.10963675534343817
9,0.75,0.11016338277551187
9,0.76,0.11060191430371671
9,0.77,0.1112551015385568
9,0.78,0.11180114657226725
9,0.79,0.11211604776180269
9,0.8,0.11280930290356947
9,0.81,0.11317335864967067
9,0.82,0.11395121354848387
9,0.83,0.11442039470542181
9,0.84,0.11511226405919017
9,0.85,0.11570732492377311
9,0.86,0.11657091041975756
9,0.87,0.1171645043375729
9,0.88,0.11759850640654017
9,0.89,0.11831386148718556
9,0.9,0.11890652224350685
9,0.91,0.11970533892251019
9,0.92,0.12030927624159254
9,0.93,0.12074585374066393
9,0.94,0.12121852611594863
9,0.95,0.12194988015889342
9,0.96,0.12299700053512301
9,0.97,0.12434581389816135
9,0.98,0.12545063697580072
9,0.99,0.1278846080492587
9,1.0,0.13700393017787366
10,0.0,-0.02938518543995461
10,0.01,0.03690473759122475
10,0.02,0.04377150500390183
10,0.03,0.048394931567909534
10,0.04,0.05312384289770276
10,0.05,0.05568007217190032
10,0.06,0.058793385927487785
10,0.07,0.06136822928130758
10,0.08,0.0637562706666447
10,0.09,0.06622931004678177
10,0.1,0.06793541202009148
10,0.11,0.0701930280239911
10,0.12,0.07222783422838175
10,0.13,0.07387718536024035
10,0.14,0.07455371468588472
10,0.15,0.07642609777164915
10,0.16,0.07786027947318008
10,0.17,0.07877189751014047
